lng,reviews,websiteUrl,bookingUrl,name,description,categories,type,facilities,lat,id,created_date,updated_date,created_by_id,created_by,is_sample
"138.7424","[]","","","Gawler Caravan Park","Gateway to the Barossa park at Gawler on the Para River, close to Adelaide.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-34.5987","69d4711e8fb1d422c3047c95","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.1919","[]","","","Melrose Caravan Park","Charming park at the foot of Mt Remarkable in Melrose, SA's oldest inland town.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-32.8271","69d4711e8fb1d422c3047c96","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.3134","[]","","","Laura Caravan Park","Mid North SA park at Laura with heritage hotel and surrounding farmland.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-33.1832","69d4711e8fb1d422c3047c97","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.3686","[]","","","Gladstone Caravan Park","Small town park at Gladstone near the Broughton River and SA grain belt.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-33.2647","69d4711e8fb1d422c3047c98","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.5985","[]","","","Jamestown Caravan Park","Mid North SA park at Jamestown near the Beetaloo Reservoir and Pekina Creek.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-33.2062","69d4711e8fb1d422c3047c99","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.6144","[]","","","Orroroo Caravan Park","Southern Flinders Ranges park at Orroroo with heritage precinct.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-32.7356","69d4711e8fb1d422c3047c9a","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.8339","[]","","","Peterborough Caravan Park","Outback gateway park at Peterborough with restored steam trains and heritage railway.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-32.9726","69d4711e8fb1d422c3047c9b","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.0914","[]","","","Wilmington Caravan Park","Small park at Wilmington in the southern Flinders Ranges near Mt Remarkable NP.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-32.6547","69d4711e8fb1d422c3047c9c","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"136.3534","[]","","","Port Neill Caravan Park","Quiet Eyre Peninsula park at Port Neill on Spencer Gulf with jetty and fishing.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-34.1108","69d4711e8fb1d422c3047c9d","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"136.5727","[]","","","Arno Bay Caravan Park","Eyre Peninsula foreshore park at Arno Bay with beach access and great fishing.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-33.9236","69d4711e8fb1d422c3047c9e","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"136.5003","[]","","","Cleve Caravan Park","Eyre Peninsula inland park at Cleve near Lake Greenly and farming country.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-33.7019","69d4711e8fb1d422c3047c9f","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"136.4182","[]","","","Kimba Caravan Park","Midway across Australia park at Kimba — the gateway between east and west near the Big Galah.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-33.1402","69d4711e8fb1d422c3047ca0","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.1018","[]","","","Pt Broughton - Huddleston Waterhole Free Camp","Free bush camp near Huddleston with creek scenery and birdlife. Self-sufficient required.","[""camp""]","camp","[]","-33.5203","69d4711e8fb1d422c3047ca1","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.0683","[]","","","Telowie Gorge Camp - Mt Remarkable NP","Remote camp in Telowie Gorge with yellow-footed rock-wallabies and spectacular gorge scenery.","[""camp""]","camp","[""Toilets""]","-32.7635","69d4711e8fb1d422c3047ca2","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.0875","[]","","","Mt Remarkable NP - Mambray Creek Campground","Popular Flinders Ranges campground at Mambray Creek with creek walks and wildlife.","[""camp""]","camp","[""Toilets"",""Water"",""Showers""]","-32.8343","69d4711e8fb1d422c3047ca3","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.2583","[]","","","Wirrabara Forest Campground","Pine forest camping in Wirrabara with mountain biking trails and creek walks.","[""camp""]","camp","[""Toilets"",""Water""]","-33.0383","69d4711e8fb1d422c3047ca4","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.5219","[]","","","Beetaloo Valley Campground","Free camp near Beetaloo Reservoir in the mid-north SA with native bush and birdlife.","[""camp""]","camp","[""Toilets""]","-33.1722","69d4711e8fb1d422c3047ca5","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.1419","[]","","","Mundoora Free Camp","Roadside free camp at Mundoora in the SA grain belt. Self-sufficient.","[""camp""]","camp","[]","-33.4953","69d4711e8fb1d422c3047ca6","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.5189","[]","","","Carrieton Free Camp","Free camp at Carrieton in the southern Flinders near Quorn and Hawker.","[""camp""]","camp","[""Toilets""]","-32.4292","69d4711e8fb1d422c3047ca7","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.3488","[]","","","Booleroo Centre Caravan Park","Small Flinders foothills town park at Booleroo Centre near steam machinery museum.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-32.8873","69d4711e8fb1d422c3047ca8","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"137.8342","[]","","","Clinton Conservation Park Free Camp","Free bush camp in Clinton Conservation Park on upper Yorke Peninsula with coastal access.","[""camp""]","camp","[""Toilets""]","-34.0088","69d4711e8fb1d422c3047ca9","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"137.498","[]","","","Balgowan Beach Free Camp","Free beachside camp at Balgowan on west Yorke Peninsula. Fishing and beach walking.","[""camp""]","camp","[]","-34.3217","69d4711e8fb1d422c3047caa","2026-04-07T02:51:10.031000","2026-04-07T03:18:20.089000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"137.3422","[]","","","Port Turton Caravan Park","Yorke Peninsula west coast park at Port Turton near Corny Point and dolomite reefs.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-34.9107","69d4711e8fb1d422c3047cab","2026-04-07T02:51:10.031000","2026-04-07T02:51:10.031000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.4228","[]","","","Hawker Caravan Park","Gateway to Flinders Ranges park in Hawker with powered sites and hot showers.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-31.8889","69d4706622c3c59ded439679","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.042","[]","","","Quorn Caravan Park","Quorn park near the Pichi Richi Railway and stunning Flinders foothills scenery.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-32.3439","69d4706622c3c59ded43967a","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.2077","[]","","","Crystal Brook Caravan Park","Small town park in Crystal Brook, midway between Port Augusta and Port Pirie.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-33.3547","69d4706622c3c59ded43967b","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.9283","[]","","","Burra Caravan Park","Historic copper mining town park in Burra with heritage trails and museum.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-33.6873","69d4706622c3c59ded43967c","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.8965","[]","","","Strathalbyn Caravan Park","Heritage town park in Strathalbyn on the Angas River, between Adelaide and Goolwa.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-35.2607","69d4706622c3c59ded43967d","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.7825","[]","","","Goolwa Caravan Park","Murray mouth town park in Goolwa near the Coorong and Signal Point River Murray Centre.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-35.4983","69d4706622c3c59ded43967e","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.3163","[]","","","Normanville Beach Caravan Park","Beachfront caravan park on the Fleurieu Peninsula at Normanville.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-35.4567","69d4706622c3c59ded43967f","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"137.9197","[]","","","Ardrossan Caravan Park","Quiet Yorke Peninsula park at Ardrossan overlooking Spencer Gulf.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-34.4214","69d4706622c3c59ded439680","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"137.6268","[]","","","Wallaroo Holiday Park","Popular Yorke Peninsula park at Wallaroo with beach access and pool.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-33.9343","69d4706622c3c59ded439681","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"135.4697","[]","","","Coffin Bay Caravan Park","Eyre Peninsula park at Coffin Bay famous for wild oysters and stunning blue waters.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-34.6146","69d4706622c3c59ded439682","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"136.0956","[]","","","Tumby Bay Caravan Park","Quiet Eyre Peninsula park at Tumby Bay with jetty fishing and clear blue water.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-34.3754","69d4706622c3c59ded439683","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"136.9168","[]","","","Cowell Caravan Park","Franklin Harbour foreshore park in Cowell, famous for jade and aquaculture.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-33.6822","69d4706622c3c59ded439684","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"134.2133","[]","","","Streaky Bay Foreshore Caravan Park","Streaky Bay foreshore park on the Eyre Peninsula with stunning bay views and excellent fishing.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-32.7989","69d4706622c3c59ded439685","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"133.6633","[]","","","Ceduna Foreshore Caravan Park","Last major town stop before the Nullarbor. Foreshore park with bay views and whale watching.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-32.1303","69d4706622c3c59ded439686","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.3852","[]","","","Hawker Free Camp - Flinders Ranges","Free camp area outside Hawker with Flinders Ranges views. No facilities, self-sufficient.","[""camp""]","camp","[]","-31.9015","69d4706622c3c59ded439687","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.5132","[]","","","Rawnsley Park Station Campground","Station camping at the entrance to Flinders Ranges with kangaroos, emus and Wilpena Pound views.","[""camp""]","camp","[""Toilets"",""Water"",""Showers""]","-31.7238","69d4706622c3c59ded439688","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.5558","[]","","","Aroona Valley Campground - Flinders Ranges NP","Remote Flinders Ranges campground in the beautiful Aroona Valley with creek walks.","[""camp""]","camp","[""Toilets"",""Water""]","-31.4872","69d4706622c3c59ded439689","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.6892","[]","","","Blinman Campground","Free camp in Blinman, SA's highest town, in the heart of the northern Flinders Ranges.","[""camp""]","camp","[""Toilets""]","-31.0991","69d4706622c3c59ded43968a","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"139.3347","[]","","","Arkaroola Wilderness Sanctuary","Remote northern Flinders Ranges sanctuary with ridge-top tours, astronomy and wildlife.","[""camp""]","camp","[""Toilets"",""Water"",""Showers"",""Power""]","-30.3088","69d4706622c3c59ded43968b","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"135.3275","[]","","","Coffin Bay National Park Campground","Remote Eyre Peninsula coastal camping with wild oysters, pristine beaches and 4WD tracks.","[""camp""]","camp","[""Toilets"",""Water""]","-34.5611","69d4706622c3c59ded43968c","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"138.3487","[]","","","Yankalilla Caravan Park","Small Fleurieu Peninsula park at Yankalilla between Adelaide and Victor Harbor.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Pet Friendly""]","-35.4601","69d4706622c3c59ded43968d","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"139.2716","[]","","","Murray Bridge Caravan Park","Murray River town park at Murray Bridge with river access and wildlife park nearby.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-35.1199","69d4706622c3c59ded43968e","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"139.3028","[]","","","Mannum Caravan Park","Murray River park at Mannum, birthplace of the paddle steamer, with river swimming.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-34.9142","69d4706622c3c59ded43968f","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
"140.5657","[]","","","Loxton Caravan Park","Riverland park on the Murray at Loxton near the historical village and wine region.","[""caravan""]","caravan","[""Toilets"",""Showers"",""Power"",""Water"",""Dump Point"",""Pet Friendly""]","-34.4467","69d4706622c3c59ded439690","2026-04-07T02:48:06.442000","2026-04-07T02:48:06.442000","69898c378cbf30f1c90bf134","mikayla.b.watson@gmail.com","false"
